"time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
"1999-10-31T01:33:54.600Z",34.604,-116.293,-0.124,2.59,"ml",0,79.6,NA,0.177,"ci","ci9118447","2016-02-16T13:48:00.709Z","18km SW of Ludlow, California","earthquake",NA,0.426,NA,134,"reviewed","ci","ci"
"1999-10-31T02:09:58.930Z",34.527,-116.121,3.364,2.81,"ml",0,87.1,NA,0.191,"ci","ci9118453","2016-02-16T21:11:13.764Z","22km S of Ludlow, California","earthquake",NA,0.359,NA,148,"reviewed","ci","ci"
"1999-10-31T07:00:56.630Z",34.581,-116.265,-0.563,3.23,"ml",0,41.3,NA,0.169,"ci","ci9118527","2016-04-02T19:51:24.702Z","18km SSW of Ludlow, CA","earthquake",NA,0.418,NA,208,"reviewed","ci","ci"
"1999-10-31T13:38:27.480Z",34.698,-116.289,3.146,2.76,"ml",0,95.8,NA,0.134,"ci","ci9118593","2016-02-15T23:39:37.307Z","12km WSW of Ludlow, California","earthquake",NA,1.493,NA,159,"reviewed","ci","ci"
"1999-10-31T15:11:39.700Z",34.634,-116.322,1.186,2.5,"ml",0,77.4,NA,0.185,"ci","ci9118616","2016-02-15T23:39:40.191Z","18km WSW of Ludlow, California","earthquake",NA,0.46,NA,146,"reviewed","ci","ci"
"1999-10-31T18:59:25.880Z",34.425,-116.184,2.748,3.44,"ml",0,43.3,NA,0.205,"ci","ci9118682","2016-04-02T07:12:03.313Z","33km S of Ludlow, CA","earthquake",NA,0.202,NA,187,"reviewed","ci","ci"
"1999-10-31T20:44:46.000Z",34.7,-116.375,1.952,3.24,"ml",0,74.1,NA,0.16,"ci","ci9118726","2016-04-02T13:41:08.083Z","20km W of Ludlow, CA","earthquake",NA,0.79,NA,8,"reviewed","ci","ci"
"1999-11-01T01:59:23.100Z",34.482,-116.235,9.617,2.94,"ml",0,61.3,NA,0.167,"ci","ci9118840","2016-02-16T11:24:59.009Z","28km SSW of Ludlow, California","earthquake",NA,0.504,NA,14,"reviewed","ci","ci"
"1999-11-01T02:00:28.580Z",34.323,-116.118,-0.839,3.42,"ml",0,41.4,NA,0.207,"ci","ci9118869","2016-04-02T00:48:50.109Z","21km NNW of Twentynine Palms, CA","earthquake",NA,0.313,NA,201,"reviewed","ci","ci"
"1999-11-01T04:43:36.070Z",34.326,-116.118,1.471,2.74,"ml",0,61.1,0.04716,0.197,"ci","ci9118924","2016-02-17T06:54:30.122Z","21km NNW of Twentynine Palms, California","earthquake",NA,0.373,NA,81,"reviewed","ci","ci"
"1999-11-01T07:04:22.580Z",34.567,-116.267,0.25,2.87,"ml",0,51.5,0.1499,0.145,"ci","ci9118954","2016-02-16T18:42:55.257Z","20km SSW of Ludlow, California","earthquake",NA,0.458,NA,181,"reviewed","ci","ci"
"1999-11-01T07:17:25.570Z",34.6723333,-116.2881667,2.684,2.94,"ml",23,76,NA,0.16,"ci","ci9118945","2016-04-01T19:56:14.990Z","13km WSW of Ludlow, CA","earthquake",0.4,0.78,0.202,66,"reviewed","ci","ci"
"1999-11-01T08:21:47.090Z",34.553,-116.263,0.79,3.27,"ml",0,47.5,NA,0.15,"ci","ci9118972","2016-04-02T00:47:34.117Z","21km SSW of Ludlow, CA","earthquake",NA,0.353,NA,219,"reviewed","ci","ci"
"1999-11-01T19:11:55.300Z",34.429,-116.193,2.216,3,"ml",0,44.3,NA,0.228,"ci","ci9119106","2016-04-02T00:46:49.230Z","33km S of Ludlow, CA","earthquake",NA,0.213,NA,152,"reviewed","ci","ci"
"1999-11-01T19:42:47.620Z",34.392,-116.233,-0.382,2.66,"ml",0,62.3,NA,0.167,"ci","ci9119104","2016-02-16T06:44:51.906Z","30km NNE of Joshua Tree, California","earthquake",NA,0.602,NA,113,"reviewed","ci","ci"
"1999-11-01T20:37:06.400Z",34.6213333,-116.2681667,-1.111,2.67,"mc",18,85,NA,0.14,"ci","ci9119118","2016-02-17T09:16:46.710Z","15km SW of Ludlow, California","earthquake",0.46,1.02,NA,59,"reviewed","ci","ci"
"1999-11-01T22:43:12.710Z",34.693,-116.31,1.066,2.57,"mc",0,88.3,NA,0.133,"ci","ci9119146","2016-02-17T02:07:24.539Z","14km WSW of Ludlow, California","earthquake",NA,0.989,NA,54,"reviewed","ci","ci"
"1999-11-02T04:08:37.510Z",34.571,-116.271,0.39,2.91,"ml",0,41,NA,0.182,"ci","ci9119220","2016-02-15T23:39:59.082Z","20km SSW of Ludlow, California","earthquake",NA,0.384,NA,163,"reviewed","ci","ci"
"1999-11-02T09:08:51.580Z",34.682,-116.304,0.154,3.44,"ml",0,59.7,NA,0.18,"ci","ci9119285","2016-04-02T16:52:04.407Z","14km WSW of Ludlow, CA","earthquake",NA,0.328,NA,224,"reviewed","ci","ci"
"1999-11-02T10:00:13.280Z",34.684,-116.307,0.184,2.98,"ml",0,40.5,NA,0.171,"ci","ci9119299","2016-02-16T02:03:33.625Z","14km WSW of Ludlow, California","earthquake",NA,0.313,NA,8,"reviewed","ci","ci"
"1999-11-02T17:57:23.340Z",34.6513333,-116.2956667,4.569,2.89,"ml",23,84,NA,0.16,"ci","ci7158686","2016-04-02T02:28:53.243Z","15km WSW of Ludlow, CA","earthquake",0.26,14.24,0.252,59,"reviewed","ci","ci"
"1999-11-03T00:32:46.870Z",34.644,-116.29,2.789,3.02,"ml",0,82.8,NA,0.143,"ci","ci7158805","2016-04-02T07:13:51.523Z","15km SW of Ludlow, CA","earthquake",NA,1.11,NA,175,"reviewed","ci","ci"
"1999-11-03T01:28:07.200Z",34.527,-116.295,-0.002,2.61,"ml",0,55.6,NA,0.168,"ci","ci7158832","2016-02-17T02:07:45.676Z","25km SSW of Ludlow, California","earthquake",NA,0.42,NA,144,"reviewed","ci","ci"
"1999-11-03T04:37:45.490Z",34.685,-116.375,0.344,3.21,"ml",0,66.3,NA,0.136,"ci","ci9119438","2016-04-01T21:33:32.010Z","20km WSW of Ludlow, CA","earthquake",NA,0.413,NA,15,"reviewed","ci","ci"
"1999-11-03T18:52:23.280Z",34.7081667,-116.2826667,2.354,3.2,"ml",25,62,NA,0.15,"ci","ci9119651","2016-04-01T19:57:33.386Z","11km W of Ludlow, CA","earthquake",0.28,0.59,0.238,71,"reviewed","ci","ci"
"1999-11-04T03:09:25.340Z",34.556,-116.245,4.06,2.77,"ml",0,46.5,0.1483,0.165,"ci","ci9119749","2016-02-16T23:41:56.649Z","20km SSW of Ludlow, California","earthquake",NA,0.246,NA,151,"reviewed","ci","ci"
"1999-11-04T05:00:01.030Z",34.708,-116.302,2.204,3.53,"ml",0,61.5,NA,0.209,"ci","ci9119773","2016-02-16T16:15:58.951Z","13km W of Ludlow, California","earthquake",NA,0.312,NA,212,"reviewed","ci","ci"
"1999-11-04T23:11:29.970Z",34.7495,-116.3418333,0.759,2.65,"ml",21,64,NA,0.14,"ci","ci9120013","2016-04-02T02:28:01.669Z","17km W of Ludlow, CA","earthquake",0.33,0.77,0.25,49,"reviewed","ci","ci"
"1999-11-05T18:02:57.520Z",34.6168333,-116.2908333,3.254,3.36,"ml",35,45,NA,0.17,"ci","ci9120287","2016-04-01T23:12:55.023Z","17km SW of Ludlow, CA","earthquake",0.33,1.2,0.186,76,"reviewed","ci","ci"
"1999-11-05T22:25:10.730Z",34.555,-116.267,8.8,2.5,"ml",0,48.3,NA,0.136,"ci","ci9120357","2016-02-17T09:17:59.061Z","21km SSW of Ludlow, California","earthquake",NA,1.751,NA,130,"reviewed","ci","ci"
"1999-11-06T00:12:16.660Z",34.504,-116.252,1.247,3.08,"ml",0,60.2,NA,0.215,"ci","ci7159793","2016-04-02T00:48:07.125Z","26km SSW of Ludlow, CA","earthquake",NA,0.294,NA,13,"reviewed","ci","ci"
"1999-11-06T01:27:47.390Z",34.517,-116.253,4.29,2.96,"ml",0,41.5,NA,0.155,"ci","ci9120402","2016-02-16T13:49:22.349Z","24km SSW of Ludlow, California","earthquake",NA,0.435,NA,171,"reviewed","ci","ci"
"1999-11-06T19:19:39.360Z",34.6833333,-116.3055,0.814,2.69,"ml",30,59,NA,0.16,"ci","ci9120582","2016-04-02T15:17:52.135Z","14km WSW of Ludlow, CA","earthquake",0.3,0.62,0.202,63,"reviewed","ci","ci"
"1999-11-06T22:15:48.390Z",34.5706667,-116.263,0.47,2.95,"ml",32,51,NA,0.14,"ci","ci9120623","2016-04-02T08:52:44.691Z","19km SSW of Ludlow, CA","earthquake",0.26,0.57,0.207,69,"reviewed","ci","ci"
"1999-11-06T23:06:11.740Z",34.6503333,-116.292,4.164,2.53,"ml",14,85,0.1204,0.13,"ci","ci9120632","2016-04-02T02:29:45.799Z","14km WSW of Ludlow, CA","earthquake",0.46,0.89,0.287,12,"reviewed","ci","ci"
"1999-11-07T09:03:44.860Z",34.6831667,-116.3085,0.754,2.8,"ml",23,85,NA,0.15,"ci","ci9120758","2016-04-02T18:26:40.668Z","14km WSW of Ludlow, CA","earthquake",0.32,0.71,0.193,66,"reviewed","ci","ci"
"1999-11-07T09:20:52.410Z",34.605,-116.307,-0.486,3.21,"ml",0,39.2,NA,0.174,"ci","ci9120780","2016-04-02T10:36:34.840Z","19km SW of Ludlow, CA","earthquake",NA,0.401,NA,207,"reviewed","ci","ci"
"1999-11-07T11:36:49.230Z",34.6,-116.218,6.31,2.9,"ml",0,54.4,NA,0.139,"ci","ci9120795","2016-04-01T23:11:59.666Z","14km SSW of Ludlow, CA","earthquake",NA,2.843,NA,174,"reviewed","ci","ci"
"1999-11-07T11:37:57.700Z",34.6356667,-116.3218333,1.764,3.1,"ml",22,74,0.1482,0.21,"ci","ci9120783","2016-04-02T18:25:25.523Z","18km WSW of Ludlow, CA","earthquake",0.35,0.89,0.183,4,"reviewed","ci","ci"
"1999-11-08T02:48:56.070Z",34.5235,-116.204,8.737,2.57,"ml",28,64,NA,0.15,"ci","ci9120952","2016-04-02T15:17:27.138Z","22km S of Ludlow, CA","earthquake",0.29,1.64,0.242,55,"reviewed","ci","ci"
"1999-11-08T04:52:24.040Z",34.6678333,-116.2993333,2.024,2.67,"ml",26,59,NA,0.14,"ci","ci9120986","2016-04-01T19:57:28.402Z","14km WSW of Ludlow, CA","earthquake",0.29,0.7,0.23,57,"reviewed","ci","ci"
"1999-11-08T08:00:00.070Z",34.542,-116.266,0.617,2.51,"ml",0,59.3,NA,0.164,"ci","ci9121013","2016-02-15T23:41:36.243Z","22km SSW of Ludlow, California","earthquake",NA,0.419,NA,135,"reviewed","ci","ci"
"1999-11-08T16:31:19.900Z",34.601,-116.275,-0.61,3.43,"ml",0,40.8,NA,0.182,"ci","ci9121111","2016-02-16T23:43:05.693Z","17km SW of Ludlow, California","earthquake",NA,0.339,NA,179,"reviewed","ci","ci"
"1999-11-08T22:34:21.070Z",34.6306667,-116.3053333,6.844,2.54,"ml",24,74,NA,0.12,"ci","ci9121183","2016-04-02T05:43:10.754Z","17km SW of Ludlow, CA","earthquake",0.25,2.21,0.29,50,"reviewed","ci","ci"
"1999-11-09T01:53:50.700Z",34.352,-116.138,1.656,2.66,"mc",0,45.8,NA,0.201,"ci","ci9121221","2016-02-16T23:43:11.963Z","24km NNW of Twentynine Palms, California","earthquake",NA,0.22,NA,48,"reviewed","ci","ci"
"1999-11-09T03:20:20.780Z",34.6788333,-116.2906667,0.964,2.5,"ml",16,90,NA,0.16,"ci","ci9121224","2016-04-01T19:58:13.377Z","13km WSW of Ludlow, CA","earthquake",0.41,0.92,0.291,36,"reviewed","ci","ci"
"1999-11-09T09:38:32.720Z",34.67,-116.292,1.114,2.76,"ml",0,49,NA,0.176,"ci","ci9121314","2016-02-16T18:44:45.112Z","13km WSW of Ludlow, California","earthquake",NA,0.489,NA,152,"reviewed","ci","ci"
"1999-11-09T11:02:51.280Z",34.671,-116.289,1.874,2.79,"ml",0,59.8,NA,0.195,"ci","ci9121333","2016-02-16T16:17:33.378Z","13km WSW of Ludlow, California","earthquake",NA,0.656,NA,154,"reviewed","ci","ci"
"1999-11-09T17:54:26.470Z",34.531,-116.264,4.42,2.83,"ml",0,41,NA,0.172,"ci","ci9121433","2016-02-16T13:49:58.461Z","23km SSW of Ludlow, California","earthquake",NA,3.894,NA,143,"reviewed","ci","ci"
"1999-11-09T20:25:19.850Z",34.5553333,-116.2616667,3.67,2.74,"ml",29,41,NA,0.14,"ci","ci9121452","2016-04-01T23:11:48.551Z","21km SSW of Ludlow, CA","earthquake",0.29,0.67,0.276,54,"reviewed","ci","ci"
"1999-11-10T04:15:26.460Z",34.524,-116.287,-0.192,3.36,"ml",0,39.7,NA,0.155,"ci","ci9121568","2016-04-02T16:51:12.865Z","25km SSW of Ludlow, CA","earthquake",NA,0.388,NA,195,"reviewed","ci","ci"
"1999-11-11T01:15:40.290Z",34.6495,-116.2901667,4.464,3.15,"ml",34,84,NA,0.16,"ci","ci7161143","2016-04-01T19:57:54.741Z","14km WSW of Ludlow, CA","earthquake",0.24,18.39,0.155,7,"reviewed","ci","ci"
"1999-11-11T02:00:17.630Z",34.517,-116.195,4.347,2.64,"mc",0,65.5,NA,0.174,"ci","ci7161146","2016-02-16T16:17:51.828Z","23km S of Ludlow, California","earthquake",NA,0.391,NA,52,"reviewed","ci","ci"
"1999-11-11T11:51:11.400Z",34.521,-116.272,4.726,2.58,"ml",0,72.7,NA,0.159,"ci","ci9121899","2016-02-16T02:05:51.882Z","24km SSW of Ludlow, California","earthquake",NA,14.633,NA,144,"reviewed","ci","ci"
"1999-11-12T17:53:20.950Z",34.6825,-116.3555,7.284,2.64,"ml",20,72,NA,0.16,"ci","ci9122243","2016-04-02T02:28:31.614Z","18km WSW of Ludlow, CA","earthquake",0.37,2.25,0.493,31,"reviewed","ci","ci"
"1999-11-12T20:45:26.980Z",34.403,-116.158,6.526,2.52,"ml",0,65.5,NA,0.176,"ci","ci9122299","2016-02-17T02:10:02.346Z","30km NNW of Twentynine Palms, California","earthquake",NA,1.07,NA,130,"reviewed","ci","ci"
"1999-11-13T05:05:16.170Z",34.371,-116.193,1.916,2.53,"ml",0,47.2,NA,0.187,"ci","ci9122379","2016-02-16T18:45:38.501Z","28km NNW of Twentynine Palms, California","earthquake",NA,0.254,NA,121,"reviewed","ci","ci"
"1999-11-13T06:09:12.360Z",34.6788333,-116.3075,3.874,2.96,"ml",32,59,NA,0.16,"ci","ci9122392","2016-04-02T08:52:14.659Z","14km WSW of Ludlow, CA","earthquake",0.24,0.54,0.224,68,"reviewed","ci","ci"
"1999-11-13T06:33:36.930Z",34.638,-116.288,2.314,2.99,"ml",0,79.8,NA,0.143,"ci","ci9122409","2016-02-17T11:42:39.201Z","15km SW of Ludlow, California","earthquake",NA,0.406,NA,171,"reviewed","ci","ci"
"1999-11-14T00:55:00.040Z",34.437,-116.254,7.981,3.18,"ml",0,39.5,NA,0.189,"ci","ci9122588","2016-04-02T19:54:20.181Z","33km SSW of Ludlow, CA","earthquake",NA,0.451,NA,160,"reviewed","ci","ci"
"1999-11-14T12:21:51.750Z",34.579,-116.263,3.53,2.59,"mc",0,55.1,0.1386,0.165,"ci","ci9122680","2016-02-16T09:06:41.476Z","18km SSW of Ludlow, California","earthquake",NA,0.257,NA,58,"reviewed","ci","ci"
"1999-11-14T18:52:03.710Z",34.49,-116.267,-0.482,2.86,"ml",0,40.2,NA,0.21,"ci","ci9122751","2016-02-17T06:57:06.295Z","28km SSW of Ludlow, California","earthquake",NA,0.332,NA,7,"reviewed","ci","ci"
"1999-11-14T19:05:25.120Z",34.489,-116.265,0.728,3.13,"ml",0,40.2,NA,0.168,"ci","ci9122756","2016-04-02T19:51:38.371Z","28km SSW of Ludlow, CA","earthquake",NA,0.382,NA,123,"reviewed","ci","ci"
"1999-11-14T20:59:28.830Z",34.529,-116.278,0.43,2.93,"ml",0,40.2,NA,0.186,"ci","ci9122775","2016-02-16T11:28:27.200Z","24km SSW of Ludlow, California","earthquake",NA,0.331,NA,142,"reviewed","ci","ci"
"1999-11-15T00:17:50.550Z",34.4613333,-116.2735,7.608,2.67,"ml",43,39,NA,0.18,"ci","ci9122797","2016-04-02T08:52:47.481Z","31km SSW of Ludlow, CA","earthquake",0.28,1.44,0.252,51,"reviewed","ci","ci"
"1999-11-15T06:06:28.840Z",34.6931667,-116.3523333,3.694,2.51,"ml",23,72,NA,0.12,"ci","ci9122861","2016-04-02T15:17:57.442Z","18km W of Ludlow, CA","earthquake",0.33,0.83,0.249,51,"reviewed","ci","ci"
"1999-11-15T07:06:45.330Z",34.707,-116.3036667,2.614,2.76,"ml",28,87,NA,0.17,"ci","ci9122871","2016-04-02T05:42:47.780Z","13km W of Ludlow, CA","earthquake",0.31,0.72,0.239,59,"reviewed","ci","ci"
"1999-11-15T11:02:24.780Z",34.42,-116.183,4.856,3.04,"ml",0,45.3,NA,0.158,"ci","ci9122927","2016-04-02T07:16:18.567Z","33km NNW of Twentynine Palms, CA","earthquake",NA,6.251,NA,9,"reviewed","ci","ci"
"1999-11-15T11:18:25.220Z",34.6948333,-116.2946667,3.384,2.58,"ml",23,91,NA,0.13,"ci","ci9122920","2016-04-02T12:08:37.299Z","13km WSW of Ludlow, CA","earthquake",0.32,0.69,0.202,57,"reviewed","ci","ci"
"1999-11-15T15:02:04.650Z",34.594,-116.2638333,4.64,2.53,"ml",24,59,NA,0.11,"ci","ci9122960","2016-04-02T05:43:00.579Z","17km SW of Ludlow, CA","earthquake",0.32,15.71,0.233,59,"reviewed","ci","ci"
"1999-11-16T05:52:41.040Z",34.549,-116.307,1.048,3,"ml",0,91.2,0.1488,0.18,"ci","ci3321450","2016-04-01T22:03:57.070Z","23km SW of Ludlow, CA","earthquake",NA,1.339,0.187,136,"reviewed","ci","ci"
"1999-11-16T09:47:42.710Z",34.723,-116.324,7.37,2.54,"ml",0,44.3,NA,0.142,"ci","ci9123162","2016-02-16T11:28:55.030Z","15km W of Ludlow, California","earthquake",NA,1.568,NA,113,"reviewed","ci","ci"
"1999-11-16T09:49:08.520Z",34.362,-116.126,5.276,2.53,"ml",0,47.7,NA,0.152,"ci","ci9123149","2016-02-16T06:48:07.827Z","25km N of Twentynine Palms, California","earthquake",NA,0.843,NA,133,"reviewed","ci","ci"
"1999-11-17T06:56:27.190Z",34.709,-116.302,4.014,2.82,"ml",0,42.1,NA,0.142,"ci","ci9123381","2016-02-16T18:46:25.699Z","13km W of Ludlow, California","earthquake",NA,0.508,NA,176,"reviewed","ci","ci"
"1999-11-17T07:14:37.890Z",34.519,-116.258,1.407,2.76,"ml",0,59.8,NA,0.153,"ci","ci9123374","2016-02-16T13:51:18.676Z","24km SSW of Ludlow, California","earthquake",NA,0.339,NA,149,"reviewed","ci","ci"
"1999-11-17T15:02:14.800Z",34.575,-116.25,3.82,2.98,"ml",0,52.6,NA,0.143,"ci","ci9123447","2016-02-16T16:19:25.022Z","18km SSW of Ludlow, California","earthquake",NA,0.322,NA,153,"reviewed","ci","ci"
"1999-11-18T04:21:36.120Z",34.686,-116.296,8.744,2.87,"ml",0,60.4,NA,0.147,"ci","ci9123624","2016-02-16T09:07:35.426Z","13km WSW of Ludlow, California","earthquake",NA,0.952,NA,156,"reviewed","ci","ci"
"1999-11-18T07:18:06.100Z",34.569,-116.267,0.73,2.69,"ml",0,59.2,NA,0.164,"ci","ci9123655","2016-02-16T16:19:30.929Z","20km SSW of Ludlow, California","earthquake",NA,0.386,NA,145,"reviewed","ci","ci"
"1999-11-19T05:57:31.090Z",34.543,-116.305,-0.172,3.63,"ml",0,56.3,NA,0.182,"ci","ci9123924","2016-04-02T07:16:20.181Z","24km SW of Ludlow, CA","earthquake",NA,0.343,NA,214,"reviewed","ci","ci"
"1999-11-19T06:05:49.980Z",34.4935,-116.2643333,-0.792,2.83,"ml",28,60,NA,0.27,"ci","ci9123921","2016-04-02T18:25:49.074Z","27km SSW of Ludlow, CA","earthquake",0.45,1,0.194,60,"reviewed","ci","ci"
"1999-11-19T13:22:42.110Z",34.671,-116.338,1.804,2.76,"ml",0,57.1,NA,0.125,"ci","ci9123990","2016-02-17T02:11:31.140Z","17km WSW of Ludlow, California","earthquake",NA,0.363,NA,148,"reviewed","ci","ci"
"1999-11-19T23:32:13.950Z",34.607,-116.286,2.234,2.71,"ml",30,65,NA,0.15,"ci","ci9124095","2016-04-02T02:29:44.021Z","17km SW of Ludlow, CA","earthquake",0.27,0.66,0.201,48,"reviewed","ci","ci"
"1999-11-20T03:35:56.570Z",34.6861667,-116.3526667,5.994,2.54,"ml",17,73,0.1436,0.13,"ci","ci9124131","2016-04-02T08:51:30.913Z","18km WSW of Ludlow, CA","earthquake",0.45,3.77,0.283,54,"reviewed","ci","ci"
"1999-11-21T22:15:38.330Z",34.6193333,-116.2488333,-0.06,3.19,"ml",30,42,NA,0.15,"ci","ci7163776","2016-04-01T19:57:56.296Z","14km SW of Ludlow, CA","earthquake",0.24,0.49,0.177,8,"reviewed","ci","ci"
"1999-11-22T05:16:41.500Z",34.702,-116.335,2.114,3.15,"ml",0,59.1,NA,0.16,"ci","ci9124531","2016-04-02T00:48:19.251Z","16km W of Ludlow, CA","earthquake",NA,0.296,NA,193,"reviewed","ci","ci"
"1999-11-22T17:03:31.720Z",34.6648333,-116.3525,2.374,2.67,"ml",19,71,0.1648,0.13,"ci","ci9124598","2016-04-02T08:53:30.519Z","19km WSW of Ludlow, CA","earthquake",0.36,0.97,0.239,103,"reviewed","ci","ci"
"1999-11-22T20:38:36.520Z",34.5271667,-116.2765,4.21,2.8,"ml",31,42,NA,0.21,"ci","ci9124618","2016-04-02T02:29:55.678Z","24km SSW of Ludlow, CA","earthquake",0.39,1.13,0.247,58,"reviewed","ci","ci"
"1999-11-23T15:52:33.100Z",34.41,-116.191,7.006,3.03,"ml",0,43.7,NA,0.184,"ci","ci9124753","2016-04-02T04:01:31.407Z","32km NNW of Twentynine Palms, CA","earthquake",NA,0.878,NA,155,"reviewed","ci","ci"
"1999-11-25T04:12:26.100Z",34.459,-116.247,0.608,2.71,"ml",0,40.6,NA,0.196,"ci","ci9125112","2016-02-16T16:20:35.399Z","30km SSW of Ludlow, California","earthquake",NA,0.242,NA,169,"reviewed","ci","ci"
"1999-11-25T04:22:17.100Z",34.46,-116.245,0.558,2.68,"ml",0,40.7,NA,0.188,"ci","ci9125118","2016-02-17T09:21:55.492Z","30km SSW of Ludlow, California","earthquake",NA,0.277,NA,152,"reviewed","ci","ci"
"1999-11-25T07:40:57.270Z",34.558,-116.261,5.027,2.54,"ml",0,59.7,NA,0.141,"ci","ci9125132","2016-02-16T02:08:57.325Z","20km SSW of Ludlow, California","earthquake",NA,28.988,NA,161,"reviewed","ci","ci"
"1999-11-25T17:12:29.650Z",34.5731667,-116.2541667,0.09,2.57,"ml",26,60.4,NA,0.15,"ci","ci9125201","2016-04-02T12:08:28.935Z","19km SSW of Ludlow, CA","earthquake",0.32,0.65,0.158,57,"reviewed","ci","ci"
"1999-11-25T21:48:11.230Z",34.585,-116.249,0.05,2.6,"ml",0,62.4,0.1265,0.143,"ci","ci9125247","2016-02-16T13:52:51.788Z","17km SSW of Ludlow, California","earthquake",NA,0.599,NA,162,"reviewed","ci","ci"
"1999-11-27T01:30:46.970Z",34.478,-116.248,0.708,2.63,"ml",0,41,NA,0.166,"ci","ci9125510","2016-02-16T11:30:51.856Z","28km SSW of Ludlow, California","earthquake",NA,0.554,NA,150,"reviewed","ci","ci"
"1999-11-27T18:36:46.270Z",34.669,-116.309,0.764,3.28,"ml",0,84.3,NA,0.182,"ci","ci9125672","2016-04-02T19:50:52.400Z","15km WSW of Ludlow, CA","earthquake",NA,0.375,NA,198,"reviewed","ci","ci"
"1999-11-27T18:38:05.850Z",34.63,-116.2345,1.54,3.02,"ml",23,74,NA,0.15,"ci","ci3324575","2016-04-02T15:18:24.952Z","12km SW of Ludlow, CA","earthquake",0.28,0.72,0.337,10,"reviewed","ci","ci"
"1999-11-27T18:38:56.090Z",34.6693333,-116.3086667,0.534,2.76,"ml",26,83,NA,0.15,"ci","ci3324576","2016-04-02T18:26:43.677Z","15km WSW of Ludlow, CA","earthquake",0.29,0.76,0.227,57,"reviewed","ci","ci"
"1999-11-28T02:37:28.280Z",34.628,-116.249,5.1,3.15,"ml",0,75,NA,0.187,"ci","ci9125758","2016-04-02T00:48:20.928Z","13km SW of Ludlow, CA","earthquake",NA,NA,NA,194,"reviewed","ci","ci"
"1999-11-29T04:58:14.720Z",34.414,-116.169,6.236,2.62,"ml",0,65,NA,0.16,"ci","ci9125980","2016-02-16T13:53:33.218Z","32km NNW of Twentynine Palms, California","earthquake",NA,1.375,NA,156,"reviewed","ci","ci"
"1999-12-01T17:39:57.850Z",34.6931667,-116.3101667,0.984,2.5,"ml",21,86,NA,0.17,"ci","ci9126535","2016-04-02T07:45:34.781Z","14km WSW of Ludlow, CA","earthquake",0.39,0.85,NA,120,"reviewed","ci","ci"
"1999-12-02T05:15:57.120Z",34.438,-116.258,6.141,2.65,"ml",0,58.1,NA,0.182,"ci","ci9126670","2016-02-16T11:31:46.483Z","33km SSW of Ludlow, California","earthquake",NA,1.151,NA,142,"reviewed","ci","ci"
"1999-12-02T21:22:26.120Z",34.411,-116.16,6.276,2.53,"ml",0,65.7,0.08053,0.191,"ci","ci9126799","2016-02-16T23:47:42.054Z","31km NNW of Twentynine Palms, California","earthquake",NA,1.544,NA,102,"reviewed","ci","ci"
"1999-12-03T05:54:55.670Z",34.662,-116.34,1.194,3.09,"ml",0,56.5,NA,0.156,"ci","ci9126882","2016-04-02T19:54:24.283Z","18km WSW of Ludlow, CA","earthquake",NA,0.318,NA,117,"reviewed","ci","ci"
"1999-12-03T22:36:57.520Z",34.649,-116.303,10.739,2.52,"ml",0,83.3,0.1295,0.15,"ci","ci9126974","2016-02-15T23:46:12.393Z","15km WSW of Ludlow, California","earthquake",NA,1.453,NA,115,"reviewed","ci","ci"
"1999-12-03T22:41:04.100Z",34.62,-116.27,1.949,3.47,"ml",0,77.6,0.1162,0.124,"ci","ci9126975","2016-02-17T09:23:38.919Z","15km SW of Ludlow, California","earthquake",NA,0.762,NA,5,"reviewed","ci","ci"
"1999-12-06T10:48:46.120Z",34.424,-116.201,-0.174,2.83,"ml",0,43.1,NA,0.182,"ci","ci9127443","2016-02-16T04:31:25.080Z","33km S of Ludlow, California","earthquake",NA,0.408,NA,180,"reviewed","ci","ci"
"1999-12-06T22:17:45.250Z",34.689,-116.304,0.48,3.11,"mc",0,109.9,0.1259,0.133,"ci","ci9127562","2016-04-02T10:33:23.588Z","14km WSW of Ludlow, CA","earthquake",NA,1.508,NA,15,"reviewed","ci","ci"
"1999-12-08T02:23:08.240Z",34.666,-116.294,3.469,2.51,"ml",0,88.2,NA,0.138,"ci","ci9127830","2016-02-16T18:49:56.934Z","14km WSW of Ludlow, California","earthquake",NA,0.865,NA,117,"reviewed","ci","ci"
"1999-12-08T04:08:06.670Z",34.596,-116.274,3.049,2.59,"ml",0,76.6,0.1332,0.158,"ci","ci9127837","2016-02-17T07:01:15.306Z","17km SW of Ludlow, California","earthquake",NA,0.551,NA,124,"reviewed","ci","ci"
"1999-12-08T22:45:26.760Z",34.642,-116.322,2.048,3.87,"mh",0,198.4,0.2424,0.204,"ci","ci9127950","2016-04-02T16:53:19.115Z","17km WSW of Ludlow, CA","earthquake",NA,1.34,NA,2,"reviewed","ci","ci"
"1999-12-09T15:27:00.370Z",34.5793333,-116.298,0.554,2.59,"ml",22,56,NA,0.14,"ci","ci9128099","2016-04-02T12:06:23.226Z","20km SW of Ludlow, CA","earthquake",0.33,0.79,NA,139,"reviewed","ci","ci"
