publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p232059,earthquake,2017-03-27T20:41:12.837Z,2017-03-27T21:24:22.450Z,173.7997211,-42.28135208,3.149147012,22.34375,M,,NonLinLoc,confirmed,manual,nz3drx,18,13,10,0.235894984,162.493506,0.650763672,0
2017p232923,earthquake,2017-03-28T04:21:46.510Z,2017-04-25T22:01:12.137Z,173.0666656,-42.3386116,1.882393361,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,2,0.28772682,79.51824951,0.623379916,0
2017p233218,earthquake,2017-03-28T06:58:43.826Z,2017-04-25T22:16:35.290Z,173.7046967,-42.00331497,2.782649873,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,21,15,0.211742312,105.1630249,0.354488296,0
2017p233269,earthquake,2017-03-28T07:25:57.777Z,2017-04-25T22:23:27.457Z,173.315155,-42.50526428,1.887697369,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,12,3,0.188128829,111.6728134,0.516766726,0
2017p233280,,2017-03-28T07:31:38.444Z,2017-03-28T07:33:30.927Z,173.7875027,-42.12080927,1.669514586,10.15625,M,,NonLinLoc,,automatic,nz3drx,14,14,2,0.348936357,163.8676553,0.718372615,0
2017p233391,earthquake,2017-03-28T08:31:14.643Z,2017-04-25T22:26:35.465Z,173.5445709,-42.22474289,1.96996171,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,11,5,0.191159308,124.4967594,0.196501117,0
2017p233423,earthquake,2017-03-28T08:47:58.749Z,2017-04-25T22:31:38.698Z,172.837677,-42.69055557,1.866083776,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,2,0.312345356,59.21446419,0.529102946,0
2017p233469,earthquake,2017-03-28T09:12:34.677Z,2017-04-25T22:35:42.215Z,173.7197418,-42.22813416,1.796121187,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,13,5,0.199508876,152.3573952,0.399479474,0
2017p233602,earthquake,2017-03-28T10:23:16.405Z,2017-04-25T23:01:28.876Z,173.5241241,-42.23897171,2.090483615,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,3,0.177237183,147.4777031,0.571016162,0
2017p233626,earthquake,2017-03-28T10:36:11.115Z,2017-04-25T23:06:38.299Z,173.0626068,-42.64738464,1.765595644,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,2,0.211611912,126.7952232,0.504550428,0
2017p233706,,2017-03-28T11:18:39.929Z,2017-03-28T11:20:54.212Z,173.4500442,-42.43806265,1.948089847,27.03125,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.069377245,133.1748396,0.594549084,0
2017p233719,,2017-03-28T11:25:59.387Z,2017-03-28T11:28:21.459Z,171.8943864,-42.66676015,1.683657916,10.15625,M,,NonLinLoc,,automatic,nz3drx,15,15,4,0.301318176,94.99120032,0.628639137,0
2017p234018,earthquake,2017-03-28T14:05:00.697Z,2017-04-25T23:43:22.493Z,173.5308075,-42.19203186,2.938859961,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,18,10,0.223885045,99.38326645,0.323623681,0
2017p234077,earthquake,2017-03-28T14:36:16.730Z,2017-04-25T23:57:57.345Z,173.7251129,-42.08759689,2.30602719,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,18,7,0.232049018,119.2459412,0.38819345,0
2017p234168,earthquake,2017-03-28T15:24:59.319Z,2017-04-26T00:04:33.488Z,173.5849457,-42.22349167,1.593659843,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,14,3,0.19536306,112.4847412,0.395182737,0
2017p234280,,2017-03-28T16:24:28.838Z,2017-03-28T16:26:22.251Z,173.1130864,-42.47167625,1.708147528,10.15625,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.319339497,106.6895552,0.410083506,0
2017p234351,earthquake,2017-03-28T17:02:31.359Z,2017-04-26T01:05:17.880Z,171.7420959,-42.67900085,2.001417925,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,20,6,0.224322408,104.6655369,0.630632474,0
2017p234370,earthquake,2017-03-28T17:12:43.863Z,2017-04-26T01:09:17.125Z,172.7516022,-42.65502167,2.229308308,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,4,0.144011095,101.9041901,0.448657072,0
2017p234377,,2017-03-28T17:16:29.020Z,2017-03-28T17:18:47.136Z,173.6373861,-42.40011401,1.949645005,16.71875,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.074453949,193.8607464,0.854524922,0
2017p234403,earthquake,2017-03-28T17:30:24.281Z,2017-04-26T01:13:20.887Z,173.1019592,-42.52272034,1.961688795,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,13,3,0.200687662,84.47516632,0.590691488,0
2017p234834,earthquake,2017-03-28T21:19:37.046Z,2017-03-28T23:59:18.313Z,173.5342712,-42.4426918,3.777897599,8.369906425,M,,LOCSAT,confirmed,manual,iasp91,21,15,13,0.026919657,178.5649529,0.538211261,0
2017p234922,earthquake,2017-03-28T22:06:34.901Z,2017-04-26T01:48:05.218Z,173.7696075,-42.0354538,2.598429066,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,18,11,0.176865682,140.8892059,0.335045133,0
2017p234975,earthquake,2017-03-28T22:34:55.335Z,2017-04-26T01:52:14.937Z,173.4981689,-42.34284592,2.407927549,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,6,0.079094663,78.7416687,0.368142512,0
2017p234995,earthquake,2017-03-28T22:45:36.224Z,2017-04-26T01:54:32.423Z,173.5292358,-42.18722916,1.98528541,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,3,0.225180313,122.5417595,0.35826576,0
2017p235036,,2017-03-28T23:06:54.308Z,2017-03-28T23:08:49.631Z,171.7817835,-42.99502993,1.925344095,9.921875,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.369682723,102.2325021,0.821539468,0
2017p235486,,2017-03-29T03:07:13.100Z,2017-03-29T03:09:15.677Z,173.6511636,-42.15688087,2.131513109,5.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.272584991,151.9576176,0.987001868,0
2017p235625,earthquake,2017-03-29T04:21:09.867Z,2017-03-29T09:22:20.156Z,171.7119141,-43.12243652,2.554708259,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,13,10,0.313497722,76.91519165,0.442304995,0
2017p235896,earthquake,2017-03-29T06:45:47.370Z,2017-03-29T09:17:16.271Z,173.7028207,-42.14503763,2.978389545,28.90625,M,,NonLinLoc,confirmed,manual,nz3drx,37,26,20,0.297588715,134.9576431,0.55215977,0
2017p236059,,2017-03-29T08:12:31.210Z,2017-03-29T08:14:43.756Z,173.8667082,-42.25159874,1.997145558,21.875,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.293836967,197.2974872,0.657028263,0
2017p236227,earthquake,2017-03-29T09:41:49.684Z,2017-03-29T19:54:32.406Z,173.6616821,-42.13360214,3.546839323,6.721252441,M,,LOCSAT,confirmed,manual,iasp91,23,15,13,0.296524733,132.6690216,0.656284387,0
2017p236241,,2017-03-29T09:49:26.557Z,2017-03-29T09:51:35.466Z,173.7053423,-42.1684727,2.264349493,25.15625,M,,NonLinLoc,,automatic,nz3drx,21,21,6,0.277179562,154.7341287,0.717470833,0
2017p236250,earthquake,2017-03-29T09:54:00.870Z,2017-03-29T19:50:20.796Z,173.3590555,-42.51636485,4.023197661,5.234375,M,,NonLinLoc,confirmed,manual,nz3drx,20,13,11,0.166803915,154.905877,0.585210786,0
2017p236277,earthquake,2017-03-29T10:08:46.704Z,2017-03-29T19:57:19.735Z,173.2554626,-42.52748871,3.041973606,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,11,9,0.237522349,138.1059837,0.477540355,0
2017p236321,,2017-03-29T10:32:09.164Z,2017-03-29T10:34:34.767Z,173.0600593,-42.37833261,1.888136688,13.4375,M,,NonLinLoc,,automatic,nz3drx,15,15,3,0.355490541,85.74242413,0.962631181,0
2017p236381,,2017-03-29T11:03:50.078Z,2017-03-29T11:06:18.231Z,173.6788629,-42.21776177,2.396497386,33.59375,M,,NonLinLoc,,automatic,nz3drx,29,29,14,0.224208722,155.3933312,0.936345803,0
2017p236451,,2017-03-29T11:41:15.930Z,2017-03-29T11:43:30.790Z,173.6484106,-42.05667709,2.06718339,18.59375,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.368826636,138.8820044,0.611614691,0
2017p236534,,2017-03-29T12:25:03.684Z,2017-03-29T12:27:13.224Z,173.4866591,-42.55928258,2.253270056,24.21875,M,,NonLinLoc,,automatic,nz3drx,22,22,10,0.148588705,144.5185498,1.009141045,0
2017p236671,,2017-03-29T13:38:18.693Z,2017-03-29T13:40:37.104Z,173.4273115,-42.5008206,1.994359954,10.15625,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.118568987,160.7547125,0.616233464,0
2017p236848,,2017-03-29T15:12:25.242Z,2017-03-29T15:14:31.956Z,173.4882771,-42.54931639,2.059071373,18.59375,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.138658038,158.0690159,1.019215289,0
2017p236880,,2017-03-29T15:30:04.359Z,2017-03-29T15:31:26.217Z,172.2606615,-43.23841382,1.386187739,15.78125,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.183377637,68.86016014,0.733304567,0
2017p237119,,2017-03-29T17:37:25.874Z,2017-03-29T17:39:54.845Z,172.0008204,-42.81930597,2.024223009,8.984375,M,,NonLinLoc,,automatic,nz3drx,19,19,9,0.201075608,68.53101403,0.759356326,0
2017p237199,,2017-03-29T18:19:39.203Z,2017-03-29T18:22:01.210Z,173.7263744,-42.35097017,2.36701428,24.6875,M,,NonLinLoc,,automatic,nz3drx,19,19,12,0.153328204,178.5421545,0.688627332,0
2017p237350,,2017-03-29T19:40:04.513Z,2017-03-29T19:42:47.276Z,173.8628307,-42.39665038,2.311767405,23.28125,M,,NonLinLoc,,automatic,nz3drx,25,25,13,0.240004088,153.6319429,1.442239508,0
2017p237821,,2017-03-29T23:51:17.262Z,2017-03-29T23:56:53.071Z,173.7268101,-42.26921837,2.653653809,27.96875,M,,NonLinLoc,,automatic,nz3drx,41,41,24,0.202738779,141.8910112,1.171493629,0
2017p237885,earthquake,2017-03-30T00:25:18.533Z,2017-04-26T03:20:40.479Z,173.7385254,-42.32287598,1.888374245,9.861912727,M,,LOCSAT,confirmed,manual,iasp91,16,10,3,0.174719155,186.7856541,0.40495478,0
2017p238032,earthquake,2017-03-30T01:43:51.647Z,2017-04-26T03:46:09.017Z,173.4597015,-42.23475647,1.780754664,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,2,0.190408722,84.76415253,0.396530227,0
2017p238231,earthquake,2017-03-30T03:29:55.108Z,2017-04-27T03:59:45.772Z,173.7648468,-42.25697708,3.10430695,7.875030994,M,,LOCSAT,confirmed,manual,iasp91,21,15,11,0.179525301,141.1665649,0.439931686,0
2017p238255,earthquake,2017-03-30T03:42:22.863Z,2017-04-26T04:20:53.456Z,171.8600616,-42.63514328,2.589155815,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,18,11,0.319468081,103.7024536,0.542723845,0
2017p238309,earthquake,2017-03-30T04:10:55.111Z,2017-04-27T04:50:32.639Z,172.7416229,-42.7085495,2.292214071,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,19,6,0.255823255,56.49418592,0.609164648,0
2017p238438,,2017-03-30T05:19:58.381Z,2017-03-30T05:21:44.901Z,171.888772,-42.66325746,1.822279617,10.15625,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.306525491,95.95192719,0.493983004,0
2017p238546,earthquake,2017-03-30T06:17:29.678Z,2017-04-27T22:46:10.097Z,173.6230011,-42.28555679,2.258116703,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,7,0.144460201,123.5665894,0.382070895,0
2017p238565,earthquake,2017-03-30T06:27:49.522Z,2017-04-27T22:56:27.827Z,172.3538513,-42.3200798,2.040689389,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,4,0.129523709,60.04794312,0.466473813,0
2017p238676,,2017-03-30T07:27:05.163Z,2017-03-30T07:29:33.825Z,173.8038467,-42.29482096,1.649833687,25.15625,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.230962531,171.8238748,0.747407111,0
2017p238810,earthquake,2017-03-30T08:38:15.483Z,2017-04-28T00:02:45.503Z,173.5578156,-42.18360138,2.32423055,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,5,0.232648298,104.8774872,0.188680927,0
2017p239053,earthquake,2017-03-30T10:47:31.468Z,2017-04-28T00:10:00.688Z,173.4251556,-42.53355789,2.102172873,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,6,0.14455995,141.0025597,0.366882459,0
2017p239206,earthquake,2017-03-30T12:08:59.519Z,2017-04-28T00:13:17.238Z,173.5355835,-42.18715668,2.490703945,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,17,6,0.228688791,100.2664604,0.311120082,0
2017p239401,earthquake,2017-03-30T13:53:03.943Z,2017-04-28T00:18:06.963Z,173.5487976,-42.43567276,2.154499239,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,12,6,0.020981064,123.7297058,0.393798775,0
2017p239527,earthquake,2017-03-30T15:00:30.891Z,2017-04-28T00:27:01.730Z,173.1154327,-42.31370163,2.374446605,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,19,8,0.297274381,61.43561935,0.498802066,0
2017p239861,earthquake,2017-03-30T17:58:14.050Z,2017-04-28T02:00:28.604Z,173.6659698,-42.21770859,1.722980623,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,3,0.208313078,152.086998,0.551367998,0
2017p239997,earthquake,2017-03-30T19:10:36.635Z,2017-04-28T02:06:55.127Z,172.7486115,-42.68031311,2.157738393,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,4,0.355846524,69.0242157,0.533019782,0
2017p240021,,2017-03-30T19:23:20.477Z,2017-03-30T19:25:38.101Z,172.9313348,-42.65669882,2.344341186,22.34375,M,,NonLinLoc,,automatic,nz3drx,25,25,13,0.319824461,104.4612748,0.639712247,0
2017p240316,earthquake,2017-03-30T22:00:32.000Z,2017-04-28T02:17:18.119Z,173.1856842,-42.51712036,2.317858049,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,13,7,0.280266643,91.29344177,0.4616943,0
2017p240711,,2017-03-31T01:30:53.284Z,2017-03-31T01:32:39.711Z,172.7455716,-43.46933998,1.921692873,10.15625,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.247138007,140.7142737,0.694994961,0
2017p240719,,2017-03-31T01:35:31.757Z,2017-03-31T01:37:35.318Z,171.6993588,-43.14464849,1.871101286,9.921875,M,,NonLinLoc,,automatic,nz3drx,16,16,8,0.308057097,59.63593727,0.47195728,0
2017p241041,earthquake,2017-03-31T04:26:59.276Z,2017-04-28T03:07:43.111Z,173.5104065,-42.33782196,2.773258522,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,8,0.080926456,82.02059937,0.383213573,0
2017p241059,,2017-03-31T04:36:44.257Z,2017-03-31T04:39:30.306Z,173.0796888,-42.6326157,2.237059413,19.0625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.336342457,128.1875123,0.615915565,0
2017p241289,,2017-03-31T06:39:00.991Z,2017-03-31T06:40:49.916Z,173.7168021,-42.01695756,2.091309696,19.0625,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.323878022,144.1510114,0.48639624,0
2017p241395,earthquake,2017-03-31T07:35:37.536Z,2017-03-31T07:56:33.683Z,173.6917901,-42.21480096,2.504865938,9.21875,M,,NonLinLoc,confirmed,manual,nz3drx,10,6,6,0.231420546,169.3472786,0.335450236,0
2017p241529,earthquake,2017-03-31T08:46:40.530Z,2017-04-28T04:44:41.269Z,173.7668152,-42.092453,2.944492845,9.80080986,M,,LOCSAT,confirmed,manual,iasp91,43,24,18,0.21034421,125.3458481,0.839299922,0
2017p241541,,2017-03-31T08:52:56.091Z,2017-03-31T08:55:14.076Z,173.7898425,-42.10585999,2.182139851,26.5625,M,,NonLinLoc,,automatic,nz3drx,20,20,7,0.362633813,177.5255718,0.507896062,0
2017p241624,earthquake,2017-03-31T09:37:24.974Z,2017-04-28T05:02:18.190Z,173.8526764,-42.30739975,2.600410634,11.45691013,M,,LOCSAT,confirmed,manual,iasp91,37,23,13,0.173142925,148.2297668,0.746575631,0
2017p241636,,2017-03-31T09:44:07.062Z,2017-03-31T09:46:15.873Z,173.3786506,-42.41596275,2.057825531,11.09375,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.118357308,112.2774095,0.54900728,0
2017p241788,,2017-03-31T11:04:54.930Z,2017-03-31T11:06:22.566Z,172.8189833,-42.65344754,2.234418986,20.46875,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.35173393,87.26813838,0.51458822,0
2017p242486,,2017-03-31T17:16:35.993Z,2017-03-31T17:18:50.810Z,173.8085293,-42.26492239,2.085090559,22.34375,M,,NonLinLoc,,automatic,nz3drx,17,17,4,0.250934489,170.801092,0.782005396,0
2017p242805,,2017-03-31T20:06:35.900Z,2017-03-31T20:08:50.765Z,173.637574,-42.20320913,1.955342726,29.84375,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.225367689,154.0760713,0.742697397,0
2017p243001,,2017-03-31T21:51:10.010Z,2017-03-31T21:53:20.119Z,173.4427479,-42.52129486,2.219399226,18.59375,M,,NonLinLoc,,automatic,nz3drx,19,19,6,0.127312659,161.9311146,0.832410394,0
2017p243064,,2017-03-31T22:24:35.088Z,2017-03-31T22:28:03.686Z,173.3648058,-42.46229101,2.35581848,13.90625,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.136839843,132.4008244,1.082615543,0
2017p243306,,2017-04-01T00:33:28.818Z,2017-04-01T00:36:14.529Z,171.7116146,-43.14667077,2.435425831,9.921875,M,,NonLinLoc,,automatic,nz3drx,24,24,12,0.299634804,58.65200922,0.695951816,0
2017p243679,earthquake,2017-04-01T03:52:41.024Z,2017-04-01T21:38:33.410Z,172.8897552,-43.16983032,2.127444435,5.258434296,M,,LOCSAT,confirmed,manual,iasp91,13,7,2,0.17446129,146.2094154,0.38996465,0
2017p243829,,2017-04-01T05:12:05.471Z,2017-04-01T05:14:20.329Z,173.2833407,-42.57675696,2.349267038,24.21875,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.248286571,152.4207922,0.517180118,0
2017p244193,earthquake,2017-04-01T08:26:33.337Z,2017-04-01T21:47:07.675Z,173.2082977,-42.6413002,2.404029381,8.569413185,M,,LOCSAT,confirmed,manual,iasp91,16,12,2,0.332346976,142.4903259,1.019900592,0
2017p244305,,2017-04-01T09:26:05.213Z,2017-04-01T09:28:33.239Z,173.6742012,-42.05075547,2.39547518,14.84375,M,,NonLinLoc,,automatic,nz3drx,26,26,14,0.36755207,138.5145685,1.00805587,0
2017p244524,,2017-04-01T11:22:27.471Z,2017-04-01T11:25:48.765Z,173.802844,-42.2614197,2.711030302,31.71875,M,,NonLinLoc,,automatic,nz3drx,39,39,19,0.249766189,144.5382574,0.827374355,0
2017p244563,,2017-04-01T11:43:31.747Z,2017-04-01T11:45:47.155Z,173.5583929,-42.23094018,2.489731845,25.15625,M,,NonLinLoc,,automatic,nz3drx,23,23,12,0.185673994,122.2087223,0.601748234,0
2017p244633,,2017-04-01T12:20:30.832Z,2017-04-01T12:23:14.143Z,173.1774682,-42.61040963,2.376783133,27.96875,M,,NonLinLoc,,automatic,nz3drx,23,23,8,0.330467818,142.4174133,0.613967169,0
2017p244792,,2017-04-01T13:44:42.912Z,2017-04-01T13:46:51.190Z,173.7023685,-42.42369431,2.245813443,20.9375,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.120767551,181.9172601,0.709997728,0
2017p244823,earthquake,2017-04-01T14:01:49.413Z,2017-05-01T02:39:30.537Z,172.8144684,-42.67597198,2.958262462,7.848165512,M,,LOCSAT,confirmed,manual,iasp91,26,15,9,0.333294243,65.74101257,0.670348023,0
2017p244892,,2017-04-01T14:38:58.354Z,2017-04-01T14:41:03.197Z,173.7896312,-42.06747563,2.267808947,27.96875,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.357276766,161.6626189,0.620588836,0
2017p245007,,2017-04-01T15:39:52.111Z,2017-04-01T15:42:27.460Z,173.3102804,-42.52746789,2.404477725,26.09375,M,,NonLinLoc,,automatic,nz3drx,24,24,8,0.202630681,135.6806764,1.014318738,0
2017p245065,,2017-04-01T16:11:03.931Z,2017-04-01T16:13:22.676Z,173.6775735,-42.30449667,2.139590318,23.28125,M,,NonLinLoc,,automatic,nz3drx,17,17,5,0.151896907,166.7235961,0.550767232,0
2017p245090,,2017-04-01T16:24:23.266Z,2017-04-01T16:25:27.295Z,173.3916326,-42.41300194,1.464540014,16.71875,M,,NonLinLoc,,automatic,nz3drx,10,10,1,0.108802619,111.0336558,0.598901813,0
2017p245304,,2017-04-01T18:18:12.876Z,2017-04-01T18:20:34.259Z,171.8195082,-42.66459263,2.613502091,12.96875,M,,NonLinLoc,,automatic,nz3drx,27,27,13,0.281414486,100.7737688,1.110191632,0
2017p245525,,2017-04-01T20:15:51.894Z,2017-04-01T20:18:52.415Z,172.7297197,-42.69760828,2.323985403,20.46875,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.347067636,75.53614041,0.55919254,0
2017p246040,earthquake,2017-04-02T00:50:19.899Z,2017-04-30T21:43:36.154Z,173.7177277,-42.48201752,2.158001146,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,5,0.062042538,166.0347404,1.089084504,0
2017p246561,earthquake,2017-04-02T05:28:02.851Z,2017-04-02T08:45:51.547Z,172.7690125,-42.37760925,2.435777904,14.71126556,ML,,LOCSAT,confirmed,manual,iasp91,8,4,4,0.546208382,147.2536268,0.217497283,0.23380319
2017p246977,earthquake,2017-04-02T09:09:23.740Z,2017-05-01T00:05:35.231Z,173.1708069,-42.54534149,2.229269024,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,10,5,0.252505899,91.41210938,0.482491908,0
2017p247345,earthquake,2017-04-02T12:25:29.275Z,2017-05-01T01:32:57.018Z,172.7617493,-42.711483,3.191392948,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,23,12,0.194853485,54.53839111,0.67957426,0
2017p247359,earthquake,2017-04-02T12:33:12.600Z,2017-05-01T01:46:52.225Z,173.51474,-42.35564423,2.198171329,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,5,0.062914394,92.83021736,0.578054581,0
2017p247689,earthquake,2017-04-02T15:29:08.784Z,2017-05-01T03:03:48.848Z,173.7127991,-42.02494812,2.111909136,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,6,0.211872131,112.2207947,0.296056266,0
2017p247783,earthquake,2017-04-02T16:18:49.405Z,2017-05-01T03:40:53.568Z,173.5499115,-42.21509171,1.747679432,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,9,1,0.200922802,129.0381794,0.440821756,0
2017p247881,earthquake,2017-04-02T17:10:59.813Z,2017-04-02T21:15:45.585Z,173.5354402,-42.29618968,2.680042394,10.390625,M,,NonLinLoc,confirmed,manual,nz3drx,20,13,7,0.119801461,136.0493339,0.543773329,0
2017p247996,earthquake,2017-04-02T18:12:33.254Z,2017-04-02T21:14:27.766Z,172.9809723,-42.896698,2.428540575,8.436084747,M,,LOCSAT,confirmed,manual,iasp91,11,8,7,0.080922425,118.6015663,0.386140056,0
2017p248273,earthquake,2017-04-02T20:40:20.215Z,2017-04-02T21:09:30.539Z,172.8005066,-42.20723343,2.609693085,27.31819153,M,,LOCSAT,confirmed,manual,iasp91,20,12,6,0.451239318,59.25814819,0.28988171,0
2017p248623,earthquake,2017-04-02T23:46:40.472Z,2017-04-03T03:01:27.105Z,172.7686615,-42.66067123,2.290814319,5.0640378,ML,,LOCSAT,confirmed,manual,iasp91,12,8,3,0.363724142,80.50743103,0.377281156,0.285444124
2017p249353,,2017-04-03T06:15:28.669Z,2017-04-03T06:17:31.981Z,173.2842599,-42.53338951,2.232025268,13.90625,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.221986332,143.2918683,0.661918825,0
2017p249484,earthquake,2017-04-03T07:25:09.563Z,2017-05-01T23:58:16.864Z,173.8948212,-42.3117218,2.504816637,29.36702156,M,,LOCSAT,confirmed,manual,iasp91,40,25,8,0.19453536,150.2164803,0.725063955,0
2017p249690,,2017-04-03T09:14:52.922Z,2017-04-03T09:17:51.427Z,173.0394478,-42.94358989,2.484151816,11.09375,M,,NonLinLoc,,automatic,nz3drx,21,21,6,0.024028329,145.9806398,0.898562604,0
2017p249796,,2017-04-03T10:11:45.954Z,2017-04-03T10:13:59.119Z,173.2786766,-42.49150246,2.530685066,30.3125,M,,NonLinLoc,,automatic,nz3drx,23,23,7,0.206677259,131.9592498,0.91916993,0
2017p249843,earthquake,2017-04-03T10:36:42.651Z,2017-05-02T00:21:45.084Z,173.7056274,-42.11283493,2.430298956,30.45056343,M,,LOCSAT,confirmed,manual,iasp91,46,26,12,0.258594871,117.8083191,0.809698509,0
